Avg Train Loss,Avg Dev Loss,Train Accurancy,Dev Accurancy
0.5513924105179303,0.5020606344237567,0.86402,0.8794
0.5502199702542155,0.5009484125274878,0.86418,0.8796
0.5490604240192006,0.4998488776998131,0.86446,0.8798
0.5479135425094945,0.4987618012116856,0.86472,0.8799
0.5467791019791314,0.4976869599102233,0.86498,0.8799
0.5456568840702016,0.4966241360484455,0.86522,0.8805
0.5445466756496193,0.4955731171212431,0.8653,0.8809
0.543448268651933,0.4945336957072296,0.8656,0.8809
0.542361459927711,0.4935056693163936,0.86588,0.881
0.5412860510974945,0.49248884024316386,0.8661,0.8813
0.5402218484107963,0.49148301542472783,0.8662,0.8813
0.5391686626102408,0.4904880063043829,0.86632,0.8815
0.5381263088004381,0.48950362869966985,0.86644,0.8814
0.5370946063214381,0.4885297026751913,0.8666,0.8814
0.5360733786266441,0.4875660524197794,0.8667,0.8815
0.5350624531648892,0.48661250612798895,0.86686,0.8818
0.5340616612666343,0.4856688958856199,0.86706,0.882
0.5330708380339797,0.48473505755918334,0.86712,0.8821
0.532089822234534,0.48381083068911523,0.86728,0.8821
0.5311184561987504,0.4828960583866239,0.86746,0.8822
0.5301565857208025,0.48199058723398036,0.86768,0.8822
0.5292040599627447,0.4810942671881607,0.86786,0.8825
0.5282607313618173,0.4802069514876932,0.86798,0.8825
0.5273264555409115,0.4793284965625927,0.8681,0.8827
0.5264010912218915,0.478458761947228,0.86822,0.8826
0.5254845001417657,0.47759761019608565,0.86848,0.8824
0.5245765469716204,0.47674490680222664,0.86864,0.8825
0.5236770992381309,0.4759005201184298,0.86886,0.8826
0.5227860272476396,0.47506432128082016,0.86902,0.8827
0.5219032040125949,0.4742361841349952,0.86912,0.8829
0.5210285051804027,0.4734159851644585,0.86918,0.8831
0.5201618089644695,0.4726036034213389,0.8693,0.8832
0.51930299607746,0.4717989204593064,0.86948,0.8832
0.5184519496666015,0.47100182026854875,0.8696,0.8833
0.5176085552510343,0.47021218921281543,0.86974,0.8836
0.51677270066107,0.4694299159684024,0.86994,0.8839
0.5159442759793427,0.468654891464992,0.87004,0.8839
0.5151231734837753,0.46788700882834044,0.87016,0.8841
0.5143092875922389,0.4671261633247014,0.87028,0.884
0.5135025148089131,0.466372252306948,0.87032,0.884
0.5127027536722809,0.4656251751622871,0.8705,0.8841
0.5119099047046535,0.4648848332615916,0.87062,0.8842
0.5111238703632206,0.4641511299102209,0.87072,0.8842
0.5103445549925505,0.46342397030030397,0.87088,0.8844
0.5095718647784746,0.4627032614644413,0.87102,0.8845
0.5088057077033603,0.4619889122307737,0.87112,0.8847
0.5080459935026506,0.4612808331793657,0.87132,0.8849
0.5072926336227207,0.4605789365998498,0.8714,0.8849
0.5065455411799066,0.4598831364503149,0.87156,0.8852
0.5058046309207287,0.4591933483173758,0.87172,0.8854
0.5050698191832641,0.45850948937738467,0.8718,0.8855
0.5043410238596185,0.457831478358767,0.87184,0.8857
0.5036181643594667,0.4571592355054067,0.87196,0.8861
0.5029011615745693,0.45649268254109465,0.87204,0.8861
0.5021899378444253,0.45583174263494713,0.87214,0.8861
0.5014844169226942,0.455176340367836,0.8722,0.8862
0.5007845239447027,0.4545264016997165,0.87236,0.8865
0.5000901853958214,0.45388185393786845,0.87244,0.8867
0.4994013290806391,0.4532426257060607,0.87254,0.8868
0.49871788409307405,0.45260864691449887,0.87254,0.887
0.4980397807872628,0.4519798487306379,0.87262,0.887
0.4973669507492189,0.4513561635507846,0.87274,0.8868
0.49669932676931,0.45073752497246017,0.8728,0.8869
0.4960368428154445,0.4501238677675123,0.87294,0.887
0.4953794340069429,0.4495151278559743,0.87302,0.8869
0.4947270365892213,0.44891124228057244,0.87312,0.887
0.4940795879089778,0.4483121491819754,0.87332,0.8872
0.4934370263902099,0.44771778777464516,0.87334,0.8872
0.49279929151072493,0.44712809832337025,0.8735,0.8873
0.49216632377935043,0.44654302212037866,0.87348,0.8875
0.4915380647137097,0.4459625014630701,0.87364,0.8876
0.49091445681855855,0.4453864796323295,0.8737,0.8877
0.49029544356472876,0.44481490087140774,0.87388,0.8877
0.4896809693685383,0.44424771036531585,0.87394,0.888
0.48907097957183354,0.44368485422079773,0.87404,0.888
0.48846542042244495,0.44312627944677196,0.87416,0.8882
0.4878642390551666,0.44257193393529304,0.87424,0.8883
0.4872673834732654,0.44202176644301244,0.87432,0.8885
0.48667480253038325,0.4414757265730561,0.87442,0.8886
0.48608644591295264,0.440933764757437,0.87452,0.8887
0.485502264123008,0.44039583223980716,0.8746,0.8887
0.48492220846143674,0.4398618810587407,0.87474,0.8887
0.4843462310116817,0.439331864031368,0.87482,0.8887
0.48377428462376026,0.4388057347374366,0.87486,0.8888
0.48320632289880006,0.43828344750376447,0.87486,0.8889
0.48264230017382675,0.4377649573890692,0.87494,0.8891
0.4820821715069821,0.43725022016916737,0.87506,0.8893
0.4815258926631261,0.43673919232255204,0.8752,0.8895
0.4809734200997161,0.4362318310162888,0.87532,0.8896
0.480424710953101,0.43572809409228414,0.87536,0.8898
0.4798797230250896,0.43522794005385024,0.87546,0.8899
0.47933841476985317,0.43473132805262593,0.87558,0.8901
0.478800745281128,0.43423821787578765,0.87566,0.8903
0.4782666742797907,0.4337485699335604,0.87576,0.8903
0.4777361621016101,0.4332623452470426,0.87598,0.8905
0.4772091696853874,0.43277950543631877,0.87614,0.8908
0.4766856585612891,0.43230001270880675,0.87626,0.8909
0.4761655908395423,0.43182382984793904,0.87636,0.8912
0.475648929199314,0.4313509202020822,0.87644,0.8913
0.4751356368778993,0.43088124767367136,0.87654,0.8915
0.47462567766009023,0.4304147767086817,0.87668,0.8916
0.4741190158679047,0.42995147228626657,0.87666,0.8918
0.4736156163504233,0.42949129990866297,0.87682,0.892
0.4731154444739212,0.42903422559133453,0.87688,0.8921
0.4726184661122317,0.4285802158533128,0.87698,0.8921
0.4721246476372984,0.4281292377077906,0.8771,0.892
0.47163395590995066,0.42768125865289874,0.87728,0.8921
0.4711463582708855,0.4272362466626997,0.87738,0.8921
0.4706618225318682,0.4267941701783962,0.87748,0.8924
0.47018031696706375,0.4263549980997089,0.87764,0.8924
0.4697018103046624,0.42591869977647445,0.87766,0.8927
0.4692262717185951,0.42548524500039786,0.8777,0.8929
0.4687536708204727,0.4250546039970152,0.87774,0.893
0.468283977651723,0.4246267474178303,0.87782,0.8931
0.46781716267585427,0.4242016463325962,0.87788,0.8931
0.46735319677090126,0.4237792722217897,0.8779,0.8931
0.4668920512220377,0.42335959696924436,0.87806,0.8931
0.4664336977143724,0.4229425928549476,0.87814,0.8932
0.4659781083258537,0.42252823254797095,0.8783,0.8934
0.4655252555203741,0.4221164890995826,0.87842,0.8933
0.4650751121409399,0.42170733593648285,0.87854,0.8935
0.4646276514030983,0.4213007468541932,0.87862,0.8934
0.4641828468884492,0.4208966960105975,0.87866,0.8935
0.4637406725382425,0.420495157919588,0.87874,0.8935
0.4633011026471855,0.4200961074448873,0.8788,0.8935
0.4628641118573771,0.4196995197939589,0.87896,0.8934
0.4624296751522931,0.419305370512076,0.87908,0.8934
0.46199776785099267,0.41891363547649124,0.87914,0.8937
0.46156836560236914,0.41852429089075915,0.87934,0.8938
0.46114144437955923,0.4181373132791301,0.87942,0.8939
0.4607169804744845,0.4177526794811015,0.87946,0.8939
0.46029495049239266,0.41737036664606286,0.87958,0.894
0.45987533134671305,0.41699035222804076,0.87956,0.8941
0.45945810025379485,0.4166126139805854,0.87966,0.8944
0.4590432347279162,0.4162371299517109,0.87974,0.8946
0.4586307125763002,0.41586387847899375,0.87982,0.8948
0.45822051189429164,0.4154928381847138,0.88004,0.8949
0.4578126110605753,0.41512398797114586,0.8801,0.8949
0.45740698873252567,0.4147573070159076,0.88012,0.895
0.4570036238416494,0.41439277476741854,0.88018,0.895
0.45660249558907556,0.4140303709404449,0.88026,0.895
0.456203583441246,0.4136700755117313,0.8803,0.895
0.4558068671255072,0.4133118687157209,0.88038,0.8949
0.4554123266259764,0.41295573104036337,0.88042,0.8946
0.4550199421793552,0.41260164322299636,0.88056,0.8946
0.4546296942709184,0.4122495862463169,0.88058,0.8948
0.45424156363049945,0.41189954133442486,0.88068,0.8948
0.4538555312286117,0.4115514899489472,0.88074,0.8949
0.4534715782726371,0.4112054137852361,0.88086,0.8951
0.4530896862030358,0.4108612947686341,0.88104,0.8953
0.4527098366897243,0.410519115050829,0.88106,0.8954
0.4523320116283954,0.4101788570062572,0.8811,0.8953
0.4519561931370532,0.4098405032285924,0.8812,0.8953
0.4515823635524897,0.4095040365272899,0.88128,0.8955
0.4512105054269191,0.40916943992420624,0.8813,0.8956
0.4508406015245719,0.4088366966502671,0.8814,0.8956
0.4504726348184978,0.4085057901422277,0.88146,0.8957
0.4501065884872698,0.40817670403945727,0.88146,0.8957
0.4497424459118887,0.40784942218080567,0.88154,0.8958
0.4493801906726431,0.4075239286015393,0.88166,0.8959
0.44901980654608054,0.40720020753029607,0.88174,0.8959
0.44866127750202506,0.40687824338614587,0.88186,0.896
0.44830458770064585,0.4065580207756536,0.88188,0.896
0.44794972148957224,0.406239524490049,0.88194,0.8961
0.44759666340107346,0.4059227395023996,0.88194,0.8963
0.44724539814929604,0.40560765096487655,0.882,0.8964
0.44689591062752765,0.4052942442060392,0.8821,0.8964
0.44654818590551343,0.40498250472819175,0.88222,0.8963
0.4462022092268738,0.4046724182047713,0.88228,0.8963
0.44585796600648625,0.40436397047779127,0.88234,0.8964
0.4455154418279568,0.4040571475553359,0.88238,0.8964
0.4451746224411693,0.4037519356090842,0.88242,0.8965
0.4448354937597933,0.4034483209719025,0.88248,0.8964
0.44449804185893665,0.40314629013544917,0.88256,0.8965
0.44416225297274053,0.4028458297478456,0.88252,0.8965
0.4438281134921086,0.40254692661138675,0.88262,0.8965
0.4434956099624036,0.4022495676802763,0.88276,0.8965
0.4431647290812459,0.40195374005842355,0.88284,0.8965
0.44283545769625826,0.4016594309972561,0.8829,0.8965
0.4425077828029904,0.4013666278935949,0.88296,0.8966
0.4421816915427547,0.4010753182875466,0.88306,0.8966
0.4418571712005316,0.4007854898604428,0.88318,0.8967
0.44153420920295916,0.40049713043280827,0.88324,0.8967
0.44121279311629696,0.40021022796237826,0.88332,0.8967
0.4408929106444821,0.3999247705421368,0.8834,0.8969
0.4405745496271332,0.399640746398388,0.88344,0.897
0.44025769803769466,0.3993581438888704,0.88348,0.8969
0.4399423439815395,0.39907695150090283,0.88354,0.8969
0.439628475694117,0.39879715784953873,0.88366,0.897
0.43931608153916146,0.3985187516758002,0.88374,0.8971
0.439005150006884,0.39824172184488354,0.88388,0.8972
0.438695669712229,0.39796605734444856,0.88398,0.8974
0.43838762939317183,0.3976917472828941,0.8841,0.8974
0.43808101790900167,0.3974187808876966,0.88416,0.8974
0.43777582423865546,0.3971471475037419,0.8842,0.8973
0.4374720374790906,0.3968768365917262,0.88424,0.8972
0.43716964684367277,0.3966078377265428,0.8843,0.8973
0.4368686416605729,0.39634014059572537,0.88428,0.8975
0.4365690113712564,0.3960737349979092,0.8844,0.8975
0.43627074552888184,0.3958086108412929,0.8844,0.8975
0.4359738337968602,0.39554475814218065,0.88446,0.8976
0.43567826594731834,0.3952821670234876,0.88446,0.8976
0.4353840318596905,0.3950208277133151,0.88446,0.8976
0.4350911215192289,0.39476073054351385,0.88452,0.8975
0.4347995250156462,0.3945018659483055,0.88458,0.8975
0.43450923254168583,0.39424422446290475,0.88464,0.8976
0.4342202343917923,0.3939877967221567,0.88472,0.8976
0.4339325209607104,0.39373257345922913,0.8848,0.8978
0.43364608274222477,0.39347854550428235,0.88482,0.8979
0.4333609103278274,0.3932257037831982,0.8849,0.898
0.4330769944054401,0.3929740393163088,0.88502,0.898
0.43279432575815413,0.39272354321714753,0.88504,0.8982
0.4325128952629729,0.3924742066912301,0.88512,0.8983
0.43223269388963703,0.39222602103484283,0.88522,0.8985
0.43195371269937766,0.3919789776338611,0.88528,0.8986
0.4316759428437504,0.3917330679625669,0.8853,0.8984
0.4313993755634837,0.3914882835825228,0.88528,0.8984
0.4311240021872879,0.3912446161414135,0.8854,0.8984
0.43084981413079965,0.391002057371954,0.88542,0.8985
0.43057680289539557,0.3907605990907749,0.88552,0.8986
0.4303049600671556,0.3905202331973573,0.88554,0.8987
0.4300342773157485,0.3902809516729627,0.88554,0.8988
0.4297647463934027,0.3900427465795801,0.8856,0.8988
0.4294963591338307,0.3898056100589088,0.88564,0.8988
0.42922910745124254,0.3895695343313418,0.88572,0.8988
0.4289629833392855,0.38933451169496003,0.88576,0.8989
0.4286979788700911,0.389100534524553,0.88578,0.8989
0.4284340861932575,0.38886759527064835,0.88588,0.8989
0.4281712975349163,0.38863568645856206,0.88598,0.8989
0.42790960519674487,0.3884048006874588,0.88604,0.899
0.42764900155508134,0.38817493062942615,0.88604,0.8991
0.42738947905992514,0.3879460690285581,0.88604,0.8991
0.42713103023412113,0.38771820870007234,0.88606,0.8991
0.4268736476723691,0.38749134252941153,0.8861,0.8991
0.42661732404041175,0.38726546347138435,0.88622,0.8991
0.4263620520741323,0.3870405645493028,0.88624,0.8992
0.4261078245787061,0.38681663885413375,0.8863,0.8994
0.4258546344277558,0.3865936795436808,0.88638,0.8994
0.4256024745625205,0.38637167984174703,0.88652,0.8995
0.4253513379910453,0.386150633037345,0.88654,0.8996
0.42510121778735005,0.3859305324838921,0.88664,0.8997
0.4248521070906648,0.38571137159842567,0.88672,0.8998
0.42460399910462343,0.3854931438608357,0.88676,0.8999
0.4243568870965016,0.38527584281310095,0.88678,0.8999
0.4241107643964611,0.3850594620585444,0.88678,0.9
0.423865624396779,0.38484399526108604,0.88684,0.8999
0.42362146055113725,0.3846294361445217,0.88684,0.9
0.42337826637387804,0.38441577849180736,0.8869,0.9
0.4231360354392766,0.3842030161443454,0.8871,0.9
0.4228947613808629,0.38399114300129233,0.88712,0.9
0.42265443789068385,0.3837801530188748,0.8872,0.9
0.4224150587186629,0.3835700402097031,0.88726,0.9
0.4221766176718881,0.3833607986421131,0.88728,0.9001
0.4219391086139428,0.3831524224395076,0.88728,0.9001
0.42170252546428777,0.382944905779707,0.88732,0.9004
0.4214668621975551,0.3827382428943107,0.88742,0.9005
0.42123211284294754,0.38253242806806514,0.88744,0.9006
0.4209982714835977,0.3823274556382413,0.88746,0.9005
0.42076533225594454,0.38212331999403343,0.88754,0.9006
0.42053328934912215,0.38192001557594546,0.8876,0.9007
0.4203021370043328,0.38171753687519583,0.8876,0.9007
0.42007186951431524,0.3815158784331357,0.8877,0.9007
0.4198424812226535,0.3813150348406697,0.88776,0.9008
0.41961396652330574,0.38111500073768595,0.88786,0.9008
0.4193863198599524,0.38091577081248545,0.88794,0.9007
0.4191595357254854,0.38071733980124156,0.88808,0.9007
0.41893360866140433,0.380519702487439,0.8881,0.9008
0.4187085332572979,0.3803228537013513,0.8882,0.9009
0.418484304150313,0.38012678831948865,0.88826,0.9009
0.41826091602457316,0.37993150126409087,0.88826,0.9008
0.4180383636107267,0.37973698750259594,0.8883,0.9009
0.4178166416853585,0.37954324204714257,0.88832,0.901
0.4175957450704907,0.3793502599540597,0.88838,0.9011
0.41737566863312053,0.3791580363233681,0.88852,0.901
0.4171564072846729,0.378966566298296,0.88858,0.901
0.4169379559805321,0.378775845064796,0.88862,0.901
0.41672030971956,0.37858586785106274,0.88868,0.9012
0.4165034635435979,0.37839662992706485,0.88868,0.9012
0.41628741253701024,0.3782081266040872,0.88872,0.9012
0.41607215182622564,0.3780203532342688,0.88874,0.9012
0.4158576765792306,0.37783330521014863,0.88884,0.9012
0.41564398200520614,0.37764697796422203,0.88892,0.9013
0.41543106335397223,0.377461366968508,0.88896,0.9013
0.4152189159156409,0.37727646773410267,0.889,0.9013
0.4150075350201125,0.3770922758107669,0.889,0.9013
0.41479691603667657,0.3769087867864853,0.88906,0.9012
0.4145870543735977,0.3767259962870742,0.8891,0.9014
0.4143779454776576,0.3765438999757422,0.88914,0.9014
0.41416958483378913,0.3763624935527079,0.88914,0.9013
0.41396196796462364,0.3761817727547909,0.88918,0.9013
0.41375509043012704,0.3760017333550116,0.88922,0.9013
0.41354894782717094,0.375822371162212,0.88926,0.9013
0.41334353578917277,0.3756436820206586,0.88932,0.9013
0.4131388499856611,0.37546566180967045,0.88938,0.9013
0.4129348861219433,0.3752883064432475,0.88946,0.9013
0.4127316399386993,0.3751116118696918,0.8895,0.9013
0.41252910721162983,0.3749355740712438,0.8895,0.9016
0.4123272837510467,0.37476018906372993,0.88948,0.9016
0.4121261654015666,0.37458545289619355,0.8895,0.9016
0.41192574804171195,0.37441136165055733,0.88954,0.9018
0.41172602758356186,0.3742379114412691,0.8896,0.9019
0.4115269999724258,0.3740650984149532,0.88966,0.902
0.41132866118646927,0.3738929187500903,0.88972,0.902
0.41113100723639373,0.37372136865666267,0.8898,0.902
0.4109340341650948,0.37355044437583745,0.88988,0.902
0.4107377380473288,0.3733801421796404,0.8899,0.902
0.41054211498937815,0.3732104583706394,0.8899,0.902
0.4103471611287323,0.37304138928160047,0.88988,0.9021
0.4101528726337865,0.3728729312752136,0.88994,0.9022
0.4099592457034925,0.37270508074375464,0.88996,0.9023
0.4097662765670712,0.3725378341087965,0.89,0.9023
0.4095739614836871,0.3723711878208937,0.89002,0.9023
0.4093822967421608,0.3722051383592912,0.89,0.9024
0.4091912786606652,0.3720396822316363,0.89002,0.9026
0.4090009035864251,0.3718748159736815,0.89006,0.9027
0.4088111678954064,0.3717105361489969,0.89012,0.9027
0.4086220679920673,0.37154683934868105,0.89022,0.9029
0.4084336003090241,0.3713837221911008,0.89028,0.9029
0.40824576130683454,0.37122118132159393,0.89026,0.9029
0.40805854747362835,0.37105921341220904,0.89032,0.9029
0.40787195532491627,0.3708978151614316,0.8904,0.9029
0.4076859814032518,0.37073698329390836,0.89044,0.9029
0.4075006222780344,0.3705767145602081,0.89052,0.9029
0.40731587454516915,0.37041700573653424,0.8906,0.9029
0.40713173482684756,0.37025785362448904,0.8906,0.9029
0.40694819977128105,0.37009925505080793,0.89062,0.9029
0.40676526605243185,0.36994120686711074,0.89062,0.9029
0.4065829303697849,0.36978370594965876,0.89064,0.9029
0.4064011894480676,0.369626749199106,0.8907,0.903
0.4062200400370227,0.3694703335402588,0.8908,0.903
0.4060394789111664,0.3693144559218411,0.8908,0.903
0.4058595028695219,0.36915911331624746,0.89088,0.903
0.4056801087354225,0.36900430271932005,0.8909,0.9029
0.4055012933562195,0.3688500211501213,0.89088,0.9029
0.4053230536031158,0.3686962656506909,0.8909,0.9029
0.4051453863708788,0.3685430332858341,0.89094,0.9029
0.40496828857763,0.3683903211429027,0.89098,0.9028
0.4047917571646582,0.3682381263315531,0.89102,0.9028
0.4046157890961317,0.36808644598356116,0.89104,0.903
0.40444038135893434,0.3679352772525823,0.8911,0.903
0.4042655309624016,0.36778461731394885,0.89116,0.9031
0.4040912349381458,0.36763446336446565,0.89118,0.9031
0.40391749033984475,0.3674848126221927,0.89124,0.9032
0.40374429424298497,0.3673356623262498,0.89128,0.9032
0.40357164374471,0.36718700973660723,0.89132,0.9031
0.4033995359635767,0.36703885213388826,0.89132,0.9032
0.4032279680393809,0.36689118681918165,0.89136,0.9032
0.40305693713292584,0.3667440111138194,0.89138,0.9033
0.40288644042587063,0.3665973223592189,0.8914,0.9033
0.4027164751204779,0.3664511179166667,0.8914,0.9033
0.40254703843947237,0.36630539516713845,0.89144,0.9033
0.4023781276258119,0.36616015151111697,0.89148,0.9033
0.40220973994251474,0.366015384368396,0.89144,0.9033
0.40204187267249,0.36587109117790917,0.89154,0.9034
0.40187452311830524,0.36572726939754757,0.89158,0.9034
